OBJECTID,PLAN_ID,ES_HOME,MS_HOME,HS_HOME,PHASEOUT,STUDNT_POP,GR0_POP,GR1_POP,GR2_POP,GR3_POP,GR4_POP,GR5_POP,GR6_POP,GR7_POP,GR8_POP,GR9_POP,GR10_POP,GR11_POP,GR12_POP,ESPROJ0,MSPROJ0,HSPROJ0,ESPROJ1,MSPROJ1,HSPROJ1,ESPROJ2,MSPROJ2,HSPROJ2,ESPROJ3,MSPROJ3,HSPROJ3,ESPROJ4,MSPROJ4,HSPROJ4,ESPROJ5,MSPROJ5,HSPROJ5,ESPROJ6,MSPROJ6,HSPROJ6,ESPROJ7,MSPROJ7,HSPROJ7,ESPROJ8,MSPROJ8,HSPROJ8,SFD1,SFD2,SFD3,SFD4,SFD5,SFD6,SFD7,SFD8,SFA1,SFA2,SFA3,SFA4,SFA5,SFA6,SFA7,SFA8,APT1,APT2,APT3,APT4,APT5,APT6,APT7,APT8,KSPROJ0,KSPROJ1,KSPROJ2,KSPROJ3,KSPROJ4,KSPROJ5,KSPROJ6,KSPROJ7,KSPROJ8,SFD9,SFD10,SFD11,SFD12,SFD13,SFD14,SFD15,SFA9,SFA10,SFA11,SFA12,SFA13,SFA14,SFA15,APT9,APT10,APT11,APT12,APT13,APT14,APT15,KSPROJ9,ESPROJ9,MSPROJ9,HSPROJ9,KSPROJ10,ESPROJ10,MSPROJ10,HSPROJ10,KSPROJ11,ESPROJ11,MSPROJ11,HSPROJ11,KSPROJ12,ESPROJ12,MSPROJ12,HSPROJ12,KSPROJ13,ESPROJ13,MSPROJ13,HSPROJ13,KSPROJ14,ESPROJ14,MSPROJ14,HSPROJ14,DONE
,264,Phelps Luck ES,Bonnie Branch MS,Long Reach HS,,54,3,1,4,6,8,5,4,4,6,4,3,2,4,24,14,12,24,15,15,24,16,17,25,16,18,26,15,18,27,15,19,27,16,19,28,16,20,28,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,16,21,4,29,17,21,4,29,17,22,4,29,18,23,4,30,18,24,4,30,19,25,
,265,Waterloo ES,Mayfield Woods MS,Long Reach HS,,21,4,1,1,3,1,2,2,1,2,1,2,0,1,8,5,4,8,5,5,8,5,6,7,5,6,7,5,6,7,5,6,8,5,6,7,5,7,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,5,8,5,7,5,8,5,7,5,8,5,7,5,8,5,8,5,8,5,8,
,266,Ducketts Lane ES,Thomas Viaduct MS,Long Reach HS,,184,14,17,15,16,19,17,15,15,5,18,15,11,7,84,34,48,83,41,46,99,43,50,109,48,51,121,54,54,137,58,57,149,61,61,154,69,65,157,79,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,19,21,22,21,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,157,89,73,20,154,95,79,20,151,98,85,20,146,101,92,20,145,99,101,20,146,99,106,
,267,Forest Ridge ES,Patuxent Valley MS,Reservoir HS,,14,1,1,0,4,1,0,2,1,1,0,1,2,0,6,4,3,6,4,4,6,4,4,6,4,5,6,4,5,6,3,5,6,3,5,7,3,5,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,5,1,8,4,5,1,8,4,5,1,8,4,5,1,8,4,5,1,8,4,5,
,268,Bryant Woods ES,Wilde Lake MS,Wilde Lake HS,,105,11,6,8,8,6,10,9,8,6,9,8,6,10,37,23,30,43,24,41,43,23,38,43,25,36,43,25,36,42,26,35,41,26,35,41,26,36,41,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,10,9,9,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,29,36,10,42,30,37,10,42,30,38,10,42,30,38,10,43,30,39,10,43,30,40,
,269,Bellows Spring ES,Mayfield Woods MS,Long Reach HS,,24,2,2,6,1,3,1,1,3,3,1,1,0,0,13,7,2,13,7,5,13,7,6,14,8,7,14,8,8,15,9,8,16,8,9,17,9,9,17,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,9,10,2,17,10,10,2,17,10,11,2,16,11,12,2,16,10,13,2,16,10,13,
,270,Hammond ES,Hammond MS,Hammond HS,,29,3,5,5,1,1,2,1,4,2,3,1,1,0,14,7,5,18,8,7,18,9,8,21,10,9,21,11,9,30,11,11,30,13,11,34,15,12,34,16,13,7,1,7,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,17,14,5,39,18,15,5,41,18,16,4,42,19,18,5,42,20,19,5,40,22,20,
,271,Northfield ES,Dunloggin MS,Wilde Lake HS,,32,2,1,3,2,2,1,4,0,5,1,5,4,2,9,9,11,9,6,15,10,6,13,10,6,12,10,6,11,10,6,10,9,6,10,9,6,10,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,10,2,9,6,10,2,9,6,10,2,9,6,10,2,9,6,10,2,9,6,10,
,272,Forest Ridge ES,Patuxent Valley MS,Hammond HS,,40,3,3,3,3,3,1,4,4,3,1,4,7,1,13,11,12,13,8,13,13,8,12,13,8,12,13,8,11,13,8,11,14,7,11,15,7,11,15,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,8,11,4,16,8,11,4,17,8,12,4,16,8,12,4,16,9,12,4,16,9,13,
,273,Hammond ES,Hammond MS,Hammond HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,27,3,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,50,50,50,0,0,50,3,0,0,0,0,0,0,0,0,0,0,0,1,28,4,1,1,44,6,2,1,53,8,2,2,83,11,3,3,108,15,5,5,129,21,6,
,274,Triadelphia Ridge ES,Folly Quarter MS,Glenelg HS,,17,0,2,3,0,1,2,1,1,1,0,0,2,4,8,3,6,8,4,5,8,5,5,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,8,5,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,8,5,6,0,8,5,6,0,8,5,6,0,8,5,6,0,8,5,6,
,275,Veterans ES,Ellicott Mills MS,Centennial HS,,12,1,0,1,0,1,1,2,1,1,2,0,1,1,3,4,4,3,3,5,11,3,7,20,5,8,28,7,9,32,10,10,31,11,11,30,13,12,31,13,13,0,0,0,0,0,0,0,0,0,20,25,20,14,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,5,5,5,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,14,14,5,30,14,15,5,30,15,16,6,35,16,17,6,34,17,18,6,36,18,18,
,276,Northfield ES,Dunloggin MS,Wilde Lake HS,,34,6,4,6,2,5,4,0,1,4,0,1,0,1,21,5,2,22,9,5,22,10,8,22,11,9,22,12,10,29,13,12,34,15,13,39,16,14,41,17,15,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,7,0,0,0,0,0,0,0,0,6,7,6,5,6,6,7,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,18,16,9,41,18,17,9,41,19,18,8,41,20,19,9,41,20,20,9,42,21,20,
,277,Waterloo ES,Mayfield Woods MS,Howard HS,,31,4,3,1,2,1,7,1,3,2,5,1,1,0,14,6,7,13,7,8,13,7,8,13,8,9,13,8,10,13,8,10,13,8,10,13,8,10,13,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,8,11,5,13,9,11,5,13,9,11,5,13,9,11,5,14,9,11,5,14,9,11,
,279,Talbott Springs ES,Lake Elkhorn MS,Oakland Mills HS,,9,0,1,0,1,1,0,1,1,0,2,1,0,1,3,2,4,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,
,280,Bushy Park ES,Glenwood MS,Glenelg HS,,6,0,1,1,0,0,0,0,0,1,1,0,0,2,2,1,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,
,281,Lisbon ES,Glenwood MS,Glenelg HS,,44,2,0,5,4,2,4,1,7,2,3,6,3,5,15,10,17,15,11,15,14,11,15,14,11,15,13,11,15,13,11,15,13,10,15,13,10,15,13,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,10,14,3,16,10,14,5,31,11,14,5,31,13,14,5,30,13,15,5,30,14,15,
,282,Bushy Park ES,Glenwood MS,Glenelg HS,,22,2,0,0,0,1,2,3,2,1,4,2,2,3,3,6,11,3,4,9,4,3,9,4,3,7,4,3,7,4,3,6,4,3,6,3,3,6,3,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,2,3,3,5,2,5,3,5,2,6,3,5,2,6,3,5,2,6,3,5,
,290,Bushy Park ES,Glenwood MS,Glenelg HS,,44,1,3,3,1,2,4,1,5,3,5,8,5,3,13,9,21,12,9,17,12,9,16,11,9,15,11,9,14,10,9,14,10,8,13,10,8,13,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,13,1,9,8,12,1,9,8,12,1,9,8,12,1,9,8,12,1,9,8,12,
,291,Bushy Park ES,Glenwood MS,Glenelg HS,,19,2,4,2,1,2,3,0,2,1,0,1,0,1,12,3,2,14,7,3,16,8,5,16,10,6,15,10,8,14,10,9,14,10,9,13,10,10,13,10,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,2,2,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,10,10,2,12,10,11,3,16,10,11,3,16,11,11,3,16,11,11,3,16,11,12,
,293,Bushy Park ES,Glenwood MS,Glenelg HS,,39,2,3,0,2,4,2,0,5,4,7,2,2,6,11,9,17,10,8,14,10,8,14,10,8,13,9,8,12,9,8,12,9,7,12,8,7,12,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,11,2,8,7,11,2,8,7,11,2,8,7,11,2,8,7,11,2,8,7,11,
,294,Bushy Park ES,Glenwood MS,Glenelg HS,,63,0,5,3,3,3,2,8,4,9,5,6,5,10,16,21,26,15,16,26,15,14,25,14,14,24,14,13,22,13,12,22,12,11,21,12,11,20,12,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,0,11,11,18,0,11,11,18,0,13,11,18,0,13,10,18,0,13,10,18,
,295,Pointers Run ES,Clarksville MS,River Hill HS,,12,3,0,3,0,0,1,0,1,0,0,0,4,0,4,1,4,4,2,3,4,2,3,4,3,3,4,3,3,4,3,3,4,2,3,4,2,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,2,4,3,3,2,4,3,3,2,4,3,4,2,3,3,4,2,3,3,4,
,296,Pointers Run ES,Lime Kiln MS,Atholton HS,,82,5,3,3,7,5,4,5,11,8,5,9,9,8,23,24,34,22,18,36,21,17,35,20,16,34,20,16,33,19,15,32,20,15,31,20,15,31,21,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,15,30,4,21,15,30,4,21,16,30,4,20,15,30,4,19,15,30,4,18,15,30,
,297,Gorman Crossing ES,Murray Hill MS,Reservoir HS,,88,4,7,14,7,7,8,10,6,6,2,5,7,5,43,22,19,44,26,23,44,28,27,55,30,31,64,34,35,81,36,38,82,38,40,81,40,42,79,44,43,0,0,28,19,18,0,0,0,0,0,0,16,44,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,8,12,12,11,11,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,77,45,45,12,84,46,47,12,82,46,48,12,80,46,51,12,78,47,51,12,78,47,53,
